0.0642008816681833,0.150715707326332,0.548401902250352,0.482406111457619,0
0.0658751426292223,0.149323057968803,0.599973633209916,0.479600406627826,0
0.0659501774971475,0.149910323353898,0.606852763961235,0.478540043746756,0
0.0655703254976631,0.15047115272355,0.580560911712196,0.479821263846942,0
0.0656441650571731,0.149871017566168,0.612684014368878,0.481331609938841,0
0.0655112641854048,0.149853465313591,0.643359593082699,0.479439389746623,0
0.0659433357952209,0.149408668907735,0.623614708868813,0.479299096499119,0
0.0665939808607146,0.149046682022936,0.585215301679731,0.481392624697242,0
0.0658319682096863,0.150027173153659,0.580925562094791,0.481994170316954,0
0.0645393868908797,0.150988080163315,0.601490445066077,0.480218553357076,0
0.0659037048580055,0.149435954798525,0.606405191161028,0.480674519980818,0
0.0686983328493003,0.147519800015752,0.600484199433715,0.483695055076019,0
0.0674108386907668,0.149684088996348,0.609024638242799,0.481239529224848,0
0.0706384160880826,0.145392816438778,0.582439821405382,0.488121549006952,0
0.0681164794916386,0.149463463875163,0.602318707556642,0.487820600115559,0
0.130956879627484,0.161298065419488,0.772564557882945,0.744434528105059,0
0.145314955484626,0.224421557378335,0.900842390457813,0.858199782391815,0
0.152101391662017,0.266713283423775,0.727695198113606,0.795990641779185,0
0.167429532544684,0.235554566780557,0.398064739250588,0.609949082468214,0
0.094404859265914,0.138638888355985,0.666907966666074,0.458822060648388,0
0.0702239719172684,0.155435419290775,0.726465993532569,0.491421053032073,0
0.0730798140102781,0.151549324568884,0.656946736180998,0.488428041525662,0
0.0774674839029105,0.143228148817093,0.587766784156976,0.476990756100899,0
0.0716619163526174,0.146210180905184,0.57136646374098,0.476848829493313,0
0.0665122245225899,0.152260906618116,0.586461973545441,0.480489519742594,0
0.0680839582927445,0.151008212566335,0.600090027151729,0.479397855232716,0
0.068995247432168,0.146585244142768,0.593144175517098,0.477421511709924,0
0.0648470758201094,0.149440896036672,0.605130219966477,0.483145602854758,0
0.0638466321216674,0.149770885700008,0.624097450074816,0.491215977140593,0
0.0682889480284011,0.15549062317135,0.610216054337534,0.487721541497211,0
