0.083915608,0.353315878,0.874014219,0.412576275,0.109811425
0.090504346,0.353362578,0.885812627,0.41511955,0.112622752
0.916195069,0.473798599,0.734107135,0.253689978,0.805276424
0.247955479,0.832929437,0.105765213,0.685439204,0.222365198
0.425711634,0.314987705,0.891350739,0.449441245,0.385045255
0.093369958,0.50646226,0.758391704,0.457919503,0.116777197
0.035365859,0.361091946,0.918414158,0.427209697,0.076375356
0.073254139,0.813918334,0.142356037,0.738211713,0.150640575
0.085125118,0.867233935,0.558098919,0.605441591,0.114260304
0.693586441,0.431223723,0.751588167,0.377871561,0.752244712
0.15111934,0.458271065,0.747453704,0.606393869,0.187607553
0.137438807,0.413604829,0.685618829,0.57246385,0.319897807
0.084820605,0.326038654,0.922315375,0.394049175,0.111724338
0.137812917,0.290828284,0.602177123,0.759381252,0.31737754
0.122857295,0.414266863,0.618204505,0.459413806,0.325284352
0.087527071,0.72779611,0.145048016,0.889597941,0.134884654
0.181671044,0.354841755,0.645289677,0.551373887,0.511977342
0.475886027,0.468626081,0.779616206,0.391385899,0.505862976
0.58925922,0.55217749,0.566738869,0.406687887,0.76002754
0.096965436,0.850911355,0.056429539,0.736861134,0.111174506
0.417226454,0.332466266,0.844825916,0.399823483,0.545155897
0.083465926,0.364504326,0.891433795,0.436080323,0.113454768
0.191522752,0.510730712,0.545175398,0.764716127,0.260355973
0.293001172,0.349486982,0.864310239,0.532260353,0.261725521
0.249097116,0.50258746,0.62625077,0.538870477,0.21567882
0.080575785,0.352999024,0.94833668,0.432222972,0.105331294
0.112609777,0.391932702,0.550785829,0.810511117,0.264696011
0.16888372,0.373171236,0.654730467,0.686010875,0.316134833
0.087256511,0.333850722,0.926880124,0.401694862,0.115190996
0.226574754,0.397392205,0.669897328,0.671564536,0.314660529
0.321163267,0.378269812,0.780429206,0.362696252,0.785446682
0.577289495,0.466012084,0.713452648,0.32245108,0.867755341
0.209815018,0.472280633,0.691594064,0.41497147,0.316966866
0.160651205,0.412420681,0.433909217,0.491795264,0.120074215
0.967999787,0.530245435,0.643670329,0.209519964,0.897931536
0.095546917,0.304747756,0.279733987,0.876132486,0.131416257
0.256502115,0.442298349,0.683338103,0.574519943,0.319896342
0.08573029,0.339428999,0.896058279,0.385105621,0.116477743
0.260136269,0.474382926,0.657913307,0.692079312,0.252891289
0.084244591,0.113768366,0.138210408,0.79848322,0.105821354
0.558096001,0.843356571,0.185465041,0.535086815,0.387038308
0.490710486,0.489457399,0.710729279,0.346523881,0.826032118
0.133988208,0.377099567,0.851489942,0.180382963,0.104858391
0.094142821,0.519560955,0.418575474,0.895702184,0.106366518
0.115191818,0.319296926,0.815563432,0.25616775,0.124453781
0.145253937,0.55940344,0.501014819,0.422048337,0.112186527
0.082396545,0.41647787,0.839108802,0.462544301,0.11149766
0.413278767,0.783304491,0.540261941,0.266405984,0.325861812
0.089986963,0.325669576,0.882024181,0.291666368,0.118574968
0.384431633,0.379143428,0.8424802,0.346831671,0.677779293
0.100461255,0.346309866,0.883214876,0.402839164,0.140635289
0.181008688,0.909546591,0.407336131,0.574354367,0.148579825
0.13022066,0.233431741,0.676242769,0.630986328,0.354363357
0.208141272,0.289474501,0.955444298,0.429767336,0.195083026
0.176188937,0.334754848,0.749690243,0.558713982,0.361828719
0.061682529,0.297708894,0.743671219,0.366256798,0.083923743
0.444825484,0.837410337,0.14786754,0.503338711,0.551275853
0.127264829,0.804281695,0.140455657,0.672876348,0.113471743
0.084372033,0.915941652,0.564362507,0.603498669,0.108852508
0.081827088,0.347014454,0.887599129,0.405542473,0.113624611
0.078575969,0.363573442,0.866780158,0.450308995,0.106884311
0.102416231,0.411625124,0.937484348,0.17806045,0.082682813
0.058930063,0.452446976,0.174128728,0.910376208,0.105686271
0.05697273,0.292869488,0.84922628,0.266995481,0.0937064
0.273748051,0.330151118,0.655083117,0.457342844,0.627967449
0.196094928,0.431825068,0.725930994,0.38641354,0.148911258
0.159010235,0.838589967,0.410259751,0.671177123,0.235224911
0.085612066,0.376891562,0.887190523,0.385850551,0.112222029
0.280411778,0.512845957,0.592333037,0.523818327,0.399615538
0.144933747,0.540006765,0.534790402,0.662988365,0.253507716
0.458181705,0.365191024,0.7911126,0.349037215,0.701755178
0.113129924,0.380497169,0.778534893,0.262121925,0.135354757
0.082125632,0.382208203,0.870177322,0.421681911,0.110039181
0.078727865,0.336682204,0.883719383,0.419982768,0.112778862
0.538861586,0.521772227,0.560146653,0.385581762,0.776056111
0.080142865,0.067660103,0.175883743,0.845719616,0.096660295
0.234960335,0.793621259,0.429803098,0.518478299,0.313872562
0.176823024,0.496262853,0.74442738,0.501634545,0.219073342
0.737710036,0.479062527,0.654652163,0.363050975,0.815686108
0.084455488,0.408112278,0.88195116,0.387732545,0.107185888
0.234503647,0.362691752,0.657506973,0.585440275,0.193815415
0.081633858,0.35938373,0.872671161,0.38000336,0.125725881
0.502296514,0.367311057,0.844253392,0.319854368,0.78368785
0.443666487,0.577708594,0.649557745,0.313148115,0.67581616
0.083328665,0.81729427,0.152213834,0.574824947,0.113062193
0.083215068,0.890902491,0.560389104,0.605815807,0.119999083
0.035554042,0.341617714,0.88226085,0.445143962,0.114787017
0.558613019,0.527283435,0.613627332,0.360773987,0.771221875
0.3357833,0.901840355,0.164283897,0.511618238,0.218703986
0.221152307,0.757158503,0.330206968,0.532110421,0.14619221
0.119720432,0.271592025,0.21700502,0.736469768,0.132638741
0.5691001,0.526693006,0.711835592,0.344748228,0.7664831
0.4127294,0.384974784,0.86381184,0.324168658,0.728488753
0.099338736,0.538703805,0.853242183,0.186111805,0.110868978
0.500139639,0.431177483,0.765875885,0.36200304,0.65284632
0.581672639,0.398070118,0.798145552,0.329309874,0.724638073
0.060405745,0.436743075,0.657582632,0.719576519,0.102285432
0.144871385,0.273139323,0.808332702,0.506699199,0.325105018
0.219546548,0.543274232,0.727675044,0.563660663,0.193263374
0.082767489,0.39801878,0.903021442,0.423112847,0.117244224
0.55612451,0.483949337,0.770773736,0.333474836,0.701854841
0.336227573,0.565694802,0.640786533,0.11704079,0.751794043
0.087746613,0.441677058,0.757390076,0.460152384,0.11481218
0.108364317,0.276127142,0.707464771,0.579999686,0.252245354
0.132523684,0.377483517,0.639222599,0.625267998,0.306303586
0.168275194,0.385056741,0.754520106,0.609165578,0.194847794
0.142568465,0.337398666,0.821197424,0.638902305,0.153516452
0.78480029,0.515374141,0.662394259,0.23367657,0.791766314
0.414009626,0.369298353,0.844387146,0.410127086,0.355006519
0.738052207,0.624928914,0.512154223,0.366232596,0.740713323
0.341087167,0.614150692,0.539168569,0.570766781,0.214542406
0.142857507,0.475437997,0.536487764,0.787775591,0.176284331
0.603537971,0.914351394,0.165848715,0.354422912,0.588720172
0.375493879,0.470639288,0.695196804,0.200291326,0.827134086
0.683237151,0.757025936,0.398822627,0.351122561,0.759782585
0.500987064,0.648172325,0.520755326,0.371510043,0.480067578
0.470458033,0.302798378,0.857675863,0.289961077,0.820597448
0.345938073,0.643884808,0.447543138,0.491674475,0.288136666
0.136212385,0.560706324,0.69297273,0.506154949,0.249004028
0.328411609,0.440029595,0.773544826,0.504512007,0.321283188
0.796564742,0.486731649,0.713774461,0.186268765,0.760417715
0.402550308,0.705108466,0.425494062,0.539885496,0.243145183
0.127390664,0.581593556,0.756318481,0.415897712,0.190014907
0.193650597,0.852807666,0.128896345,0.670302049,0.203423125
0.158497939,0.405072609,0.570969922,0.374701127,0.117691999
0.287499714,0.905419535,0.154114871,0.632476057,0.149949503
0.266465039,0.698551225,0.40288302,0.470510415,0.312500709
0.423205351,0.346200079,0.812535787,0.21930187,0.676148256
0.174418963,0.452618432,0.44770384,0.460131237,0.100255857
0.523985058,0.700744842,0.400340077,0.413652763,0.799217993
