0.0839156080076358,0.353315878305353,0.874014219428977,0.412576275365957,0.109811424994744,0.184672772648007,0.171540049734941,0.111618355857131
0.0905043460017559,0.353362578193289,0.885812627013503,0.415119550348284,0.112622752132712,0.170582674910767,0.159392956370675,0.0888903363719182
0.91619506917773,0.473798599318288,0.734107135481485,0.253689978127949,0.805276424404876,0.132610638501933,0.4395981158173,0.60448872620927
0.247955478712698,0.832929437207442,0.10576521286542,0.685439204432775,0.222365197750209,0.386672925832088,0.43420919920622,0.350178044651684
0.425711633697761,0.314987704968015,0.891350739196701,0.44944124540911,0.385045254950107,0.143869952676558,0.274024070408334,0.27009879713248
0.0933699584762591,0.506462260253415,0.75839170422161,0.457919503110091,0.116777197386774,0.116969130927024,0.199578625889948,0.172392189432241
0.0353658585492846,0.36109194555965,0.918414157861754,0.427209697028095,0.0763753556126177,0.157305348760494,0.170300486866535,0.101127816462995
0.0732541392751493,0.81391833357753,0.14235603652963,0.738211712711775,0.150640575328121,0.155705867246971,0.233053084106843,0.232126349491029
0.0851251178361361,0.867233935426735,0.558098918624872,0.605441591000027,0.11426030412684,0.0655613917079496,0.187149804822084,0.133892144541286
0.693586440741324,0.431223723232724,0.75158816651608,0.377871560650538,0.752244712358642,0.169304149954696,0.201159110938093,0.295428516366893
0.151119339649826,0.458271064770827,0.747453703897595,0.606393868725843,0.187607552899128,0.212700086309769,0.250062848769047,0.194298442067811
0.137438806672558,0.413604828939303,0.685618828604818,0.572463850388827,0.319897807185588,0.290947467812739,0.201122386574649,0.156294790357968
0.0848206047427508,0.326038653703403,0.922315374943836,0.394049174559661,0.11172433767436,0.170399956149936,0.159054960637905,0.075056164591591
0.137812917082891,0.290828283604792,0.602177123186707,0.759381252098782,0.317377540154481,0.390484149829159,0.130381573032234,0.0422957340831471
0.122857294811371,0.414266863415215,0.618204505499117,0.459413806104733,0.325284351690964,0.324358417470102,0.262226055683176,0.194440689928561
0.087527070914202,0.727796110262153,0.145048015505779,0.889597941402836,0.134884653771953,0.364258975913851,0.210782276841677,0.197353766298888
